date,region,product_category,channel,media_spend,promotion_depth,weather_index,seasonality,competitor_pressure,store_execution_score,inventory_availability,pricing_change,unit_sales,revenue,margin
2022-09-18,Midwest,Energy,Convenience,20897.68,18.84,51.69,0.8252,50.4,92.01,88.22,12.17,45276,106645.39,35256.28
2022-09-18,West,Energy,Foodservice,18812.55,0.0,86.47,0.8252,76.52,80.08,94.33,1.45,69073,147150.48,55028.27
2022-09-18,Southwest,Energy,Club,46275.53,29.1,73.17,0.8252,63.36,90.76,86.7,4.94,47138,103876.91,27858.88
2022-09-18,Midwest,Juice,Grocery,28003.66,24.33,72.22,0.8252,67.29,80.45,94.61,-4.51,10426,20906.52,5729.17
2022-09-18,Southeast,Still,Dollar,18042.05,16.01,76.34,0.8252,48.11,66.01,97.16,2.24,36609,78600.37,24924.74
2022-09-18,West,Sparkling,Foodservice,23790.7,14.67,90.31,0.8252,49.45,89.05,92.55,0.52,40762,86046.23,29883.96
2022-09-18,West,Energy,Dollar,30510.76,9.06,66.83,0.8252,63.45,85.73,95.47,1.85,50580,108184.86,38250.73
2022-09-18,Midwest,Tea,Convenience,45963.34,17.3,89.21,0.8252,32.16,85.06,94.76,5.48,30767,68150.63,23860.88
2022-09-18,Southeast,Sparkling,Dollar,21548.58,22.93,66.94,0.8252,66.24,96.77,93.64,4.64,51051,112182.92,33621.03
2022-09-18,Northeast,Still,Foodservice,20793.42,20.81,75.01,0.8252,36.94,68.67,90.07,-4.65,26476,53015.19,16469.21
2022-09-18,Midwest,Sparkling,Club,22326.36,22.33,87.84,0.8252,38.7,88.87,94.69,-5.24,45756,91049.77,29522.06
2022-09-18,Southeast,Still,Dollar,53766.14,28.45,98.43,0.8252,60.32,80.87,97.55,8.65,28556,65158.32,17168.82
2022-09-18,Southwest,Sparkling,Grocery,13537.51,34.33,44.44,0.8252,42.9,83.91,92.75,2.43,46125,99214.04,25747.86
2022-09-18,Southwest,Still,Convenience,40621.09,17.71,76.06,0.8252,47.18,83.65,99.36,-3.17,27751,56428.2,18622.54
2022-09-18,Midwest,Still,Foodservice,34410.66,20.91,88.19,0.8252,41.03,92.36,87.62,4.66,26801,58901.15,19554.24
2022-09-18,Midwest,Sparkling,Foodservice,49975.78,9.76,95.98,0.8252,27.05,91.7,99.1,-5.44,41366,82145.07,32651.57
2022-09-18,Southwest,Energy,Foodservice,46313.34,23.34,72.82,0.8252,54.47,90.6,85.81,-0.67,45376,94646.16,28779.87
2022-09-18,Northeast,Tea,Grocery,23955.08,16.03,98.66,0.8252,98.58,88.24,86.52,4.9,32266,71075.97,20301.97
2022-09-18,Northeast,Still,Dollar,22213.22,26.44,73.66,0.8252,41.98,87.74,91.21,-2.51,36727,75187.85,22604.66
2022-09-18,Midwest,Still,Dollar,25867.76,21.04,61.07,0.8252,87.99,86.09,94.38,-0.05,35487,74485.45,20278.26
2022-09-18,Southwest,Juice,Convenience,21460.62,15.14,50.8,0.8252,62.09,98.64,98.06,3.8,31492,68643.97,23460.64
2022-09-18,Midwest,Still,Grocery,82842.51,25.49,88.31,0.8252,54.77,78.84,88.69,6.47,26814,59954.49,16838.36
2022-09-18,Southwest,Energy,Club,38259.7,25.75,68.4,0.8252,54.81,90.51,89.81,-3.78,56391,113949.13,33342.1
2022-09-18,Southwest,Juice,Grocery,68462.41,26.03,74.71,0.8252,49.76,96.96,83.18,7.32,33840,76264.86,23193.72
2022-09-18,West,Juice,Foodservice,15932.11,15.89,64.96,0.8252,64.05,92.99,93.91,-2.46,39202,80295.93,26493.32
2022-09-18,Northeast,Still,Convenience,45031.64,0.0,78.51,0.8252,45.29,88.65,87.01,1.79,43877,93793.57,39221.49
2022-09-25,Northeast,Still,Grocery,33781.37,17.44,88.35,0.8213,76.96,85.52,100.0,0.33,43106,90821.23,27268.97
2022-09-25,West,Tea,Convenience,22314.64,16.16,79.69,0.8213,75.88,75.89,94.19,9.84,40358,93087.47,27604.87
2022-09-25,Southeast,Energy,Club,35888.03,6.68,86.47,0.8213,50.52,74.62,87.96,3.81,45980,100236.91,36728.04
2022-09-25,Southeast,Energy,Grocery,33021.63,15.09,46.24,0.8213,41.62,88.14,87.42,1.71,48825,104283.16,36823.56
2022-09-25,West,Energy,Convenience,33271.29,10.5,74.8,0.8213,79.0,70.63,100.0,3.56,51514,112024.77,35061.17
2022-09-25,Southeast,Sparkling,Dollar,66748.73,17.95,47.3,0.8213,44.9,75.47,83.34,-0.25,52404,109773.28,35389.96
2022-09-25,Southeast,Energy,Dollar,13666.48,13.91,62.79,0.8213,33.6,69.39,97.76,1.12,57580,122266.88,42369.62
2022-09-25,Southwest,Tea,Foodservice,20927.67,26.86,70.65,0.8213,49.35,77.66,92.78,-6.74,29612,57993.6,16202.39
2022-09-25,Southwest,Juice,Dollar,25149.78,25.09,51.76,0.8213,19.4,90.2,86.79,-2.41,38035,77950.23,26085.65
2022-09-25,Southwest,Juice,Club,18318.75,21.95,65.72,0.8213,94.8,93.38,88.64,1.66,24778,52893.94,14209.83
2022-09-25,Northeast,Still,Dollar,34924.0,8.21,53.81,0.8213,47.77,73.76,86.4,0.75,32138,67996.32,24584.34
2022-09-25,Northeast,Still,Grocery,14614.61,13.2,63.23,0.8213,76.91,89.55,90.79,4.86,39122,86145.8,27913.56
2022-09-25,Southeast,Tea,Convenience,59851.73,18.58,101.41,0.8213,65.1,78.87,86.55,6.21,32505,72501.15,21811.59
2022-09-25,Southeast,Still,Club,27803.92,25.4,84.42,0.8213,68.66,86.25,97.9,5.71,36318,80620.12,22095.86
2022-09-25,Southeast,Tea,Dollar,33126.32,16.38,38.53,0.8213,52.44,73.37,98.34,-3.34,44811,90959.66,28996.93
2022-09-25,West,Tea,Convenience,21133.3,20.15,53.53,0.8213,35.5,76.49,90.81,-1.9,30164,62142.22,20130.19
2022-09-25,Southeast,Juice,Dollar,25700.33,20.09,78.57,0.8213,34.13,86.28,83.66,-2.46,36894,75568.97,25440.08
2022-09-25,Midwest,Energy,Dollar,37365.35,23.87,62.89,0.8213,59.05,96.25,83.77,5.52,43242,95822.31,29019.84
2022-09-25,Southeast,Tea,Dollar,55459.21,14.66,53.41,0.8213,67.24,73.62,81.29,5.26,40218,88901.58,27599.13
2022-09-25,Midwest,Energy,Club,31321.21,31.06,62.53,0.8213,54.45,96.22,87.62,0.73,39475,83503.41,22983.96
2022-09-25,Midwest,Sparkling,Dollar,25760.7,18.91,56.41,0.8213,33.5,83.4,93.71,-1.24,45996,95393.26,32382.73
2022-09-25,West,Sparkling,Club,15197.34,5.76,56.13,0.8213,42.12,84.3,95.23,9.33,44140,101345.73,39594.03
2022-09-25,Southeast,Still,Grocery,46010.45,33.31,59.39,0.8213,37.81,78.25,80.4,0.07,35822,75276.85,19838.21
2022-09-25,Midwest,Juice,Club,13775.99,25.14,63.43,0.8213,51.31,83.66,81.01,2.37,15820,34009.35,9920.38
2022-09-25,Midwest,Juice,Grocery,19214.93,29.59,69.81,0.8213,55.74,68.1,95.23,-8.21,27393,52800.6,13159.73
2022-09-25,West,Juice,Club,26315.37,9.8,52.64,0.8213,68.7,75.32,91.44,-3.63,31086,62907.82,20936.1
2022-09-25,Midwest,Juice,Convenience,37804.2,10.8,66.72,0.8213,23.83,90.27,81.27,1.01,15813,33543.15,13240.55
2022-09-25,Northeast,Still,Club,58325.36,21.71,80.84,0.8213,48.92,66.21,88.37,3.21,27233,59025.86,17149.07
2022-09-25,Southwest,Energy,Grocery,19505.61,32.7,78.07,0.8213,55.47,85.0,88.27,3.2,46811,101444.79,25783.61
2022-09-25,Southwest,Still,Dollar,33617.85,19.69,76.23,0.8213,56.62,100.0,92.81,4.47,33293,73042.13,24009.23
2022-09-25,Southeast,Still,Foodservice,11979.33,11.41,107.46,0.8213,41.24,78.14,96.85,1.63,27883,59508.49,21370.18
2022-09-25,Southeast,Still,Club,25303.81,8.87,58.23,0.8213,75.26,96.04,96.04,-1.82,36669,75602.46,26668.56
2022-09-25,Southeast,Tea,Foodservice,13019.97,29.21,56.86,0.8213,54.74,76.39,89.09,-3.97,34365,69301.37,18107.96
2022-09-25,Northeast,Sparkling,Club,13734.5,12.27,69.82,0.8213,52.17,90.16,92.36,2.97,45056,97426.29,34726.69
2022-09-25,Midwest,Juice,Club,21837.36,14.24,95.75,0.8213,69.87,70.51,96.23,0.5,14467,30532.66,9341.83
2022-09-25,Northeast,Tea,Dollar,48540.21,28.62,66.01,0.8213,53.56,81.38,100.0,1.87,26691,57097.51,15462.62
2022-09-25,Southwest,Energy,Club,13694.47,15.24,69.14,0.8213,29.65,95.04,91.77,2.21,30393,65238.7,24357.59
2022-09-25,Northeast,Still,Club,51344.99,0.0,76.73,0.8213,75.81,74.29,91.58,-2.56,8744,17891.82,6589.87
2022-09-25,West,Sparkling,Grocery,33645.82,20.39,71.66,0.8213,32.18,76.27,91.01,1.91,40943,87624.69,28594.42
2022-09-25,Northeast,Tea,Convenience,52495.03,8.54,62.68,0.8213,71.4,71.22,86.65,-6.25,27760,54651.54,18089.42
2022-09-25,Midwest,Still,Club,24863.12,0.0,94.11,0.8213,76.41,76.21,90.99,-1.75,28553,58911.4,21784.67
2022-09-25,West,Still,Convenience,30466.98,26.26,79.03,0.8213,42.52,89.3,95.06,-0.7,44123,92006.11,27841.11
2022-09-25,Southwest,Energy,Foodservice,21821.46,12.43,69.67,0.8213,71.98,79.16,100.0,1.14,53121,112826.57,36268.5
2022-09-25,Midwest,Tea,Dollar,40692.78,4.37,59.37,0.8213,89.84,73.62,96.11,4.13,32522,71118.26,23619.29
2022-09-25,Northeast,Tea,Convenience,60689.75,9.57,77.16,0.8213,20.76,71.77,100.0,-0.62,42401,88492.11,33908.3
2022-09-25,Southeast,Still,Convenience,17900.98,14.36,62.0,0.8213,62.05,72.04,93.71,8.75,38954,88960.89,28097.2
2022-09-25,West,Juice,Grocery,23331.34,27.18,48.08,0.8213,61.47,60.45,87.28,-5.25,25819,51375.28,12602.7
2022-09-25,Southwest,Energy,Foodservice,29077.86,20.81,68.86,0.8213,61.16,84.84,90.18,-0.12,40182,84279.38,25428.37
2022-09-25,Midwest,Tea,Club,64090.12,19.73,65.7,0.8213,39.17,89.24,92.74,-0.85,30358,63211.43,21236.1
2022-09-25,Midwest,Energy,Grocery,15477.45,29.32,66.05,0.8213,45.37,70.93,84.62,1.11,39180,83192.95,22057.01
2022-09-25,Southwest,Sparkling,Dollar,14791.15,16.25,75.5,0.8213,52.43,98.13,92.79,-0.76,29568,61622.58,21378.94
2022-09-25,Midwest,Juice,Dollar,14121.0,11.43,72.38,0.8213,18.28,71.73,89.94,3.59,33822,73575.4,27769.66
2022-09-25,West,Energy,Foodservice,38644.1,17.96,63.16,0.8213,26.07,74.69,94.34,-1.19,47637,98846.87,33841.47
2022-09-25,Northeast,Juice,Convenience,47041.16,21.35,55.31,0.8213,49.95,83.33,98.57,-1.42,31389,64978.24,20145.59
2022-09-25,Northeast,Tea,Grocery,55590.81,32.16,65.66,0.8213,4.37,75.75,100.0,-5.26,36010,71641.24,21715.69
2022-09-25,West,Energy,Club,59604.01,11.7,59.04,0.8213,51.6,87.32,90.5,11.93,49231,115717.5,41255.27
2022-09-25,West,Sparkling,Dollar,17871.66,17.03,78.93,0.8213,46.01,70.36,94.49,2.4,59006,126890.52,40558.44
2022-09-25,Northeast,Tea,Dollar,19615.22,9.15,77.38,0.8213,52.34,84.49,96.2,2.34,44169,94922.55,34564.55
2022-09-25,Southwest,Tea,Grocery,17386.02,11.51,72.87,0.8213,34.74,100.0,89.69,4.16,35784,78276.35,30543.38
2022-09-25,Northeast,Tea,Foodservice,28412.68,6.19,60.52,0.8213,40.21,92.63,91.19,-0.51,21424,44761.3,17908.52
2022-09-25,Southeast,Tea,Convenience,21790.49,24.89,56.01,0.8213,62.55,78.59,90.63,4.1,30269,66171.33,18176.87
2022-09-25,Southwest,Sparkling,Convenience,19385.14,17.63,87.95,0.8213,70.35,84.24,97.4,-5.2,26441,52637.23,16069.45
2022-09-25,Southeast,Tea,Club,59478.96,19.09,68.72,0.8213,33.32,80.83,100.0,-0.54,32666,68228.91,22924.56
2022-09-25,West,Still,Dollar,31422.07,7.73,69.04,0.8213,58.85,72.63,98.33,-0.34,33611,70345.0,24632.1
2022-09-25,Northeast,Juice,Grocery,7285.75,26.96,75.86,0.8213,39.2,88.99,98.93,6.33,31255,69791.62,21130.28
2022-09-25,Northeast,Sparkling,Dollar,31088.42,24.51,65.29,0.8213,88.27,72.37,90.52,-1.33,50224,104062.36,25069.63
2022-09-25,Northeast,Sparkling,Dollar,7868.01,18.97,76.11,0.8213,28.91,87.68,90.79,4.14,37577,82181.0,28687.94
2022-09-25,Southeast,Sparkling,Club,24415.37,0.0,75.66,0.8213,15.75,68.48,98.27,-0.84,54576,113648.84,48709.32
2022-09-25,Northeast,Tea,Dollar,38557.52,7.44,60.94,0.8213,39.57,81.26,91.19,4.01,37629,82187.86,31436.58
2022-09-25,Southeast,Juice,Convenience,16376.11,24.8,73.61,0.8213,27.81,85.76,92.95,4.92,37856,83407.04,26829.45
2022-09-25,Northeast,Juice,Foodservice,18598.78,26.95,57.66,0.8213,8.37,72.26,93.39,-1.91,31954,65822.32,20964.33
2022-09-25,Northeast,Juice,Club,29761.06,25.28,68.03,0.8213,42.5,81.57,93.99,2.84,32509,70208.66,20958.12
2022-09-25,West,Still,Convenience,20256.59,21.55,62.2,0.8213,39.37,91.97,94.76,1.32,49790,105943.91,35011.03
2022-09-25,Midwest,Sparkling,Grocery,41777.45,23.64,60.48,0.8213,35.79,100.0,84.07,-5.49,56038,111217.41,37136.72
2022-09-25,Midwest,Energy,Club,28703.16,31.08,74.81,0.8213,19.91,74.62,91.59,-3.94,36772,74179.92,21475.61
2022-09-25,Southwest,Juice,Foodservice,25089.04,11.52,86.24,0.8213,56.87,83.08,94.25,2.44,28922,62220.39,21575.71
2022-09-25,Southeast,Tea,Convenience,43897.53,16.45,46.34,0.8213,63.85,85.6,96.47,-1.76,29239,60324.01,19265.97
2022-09-25,Southeast,Still,Club,36681.55,12.7,39.12,0.8213,54.47,85.19,92.69,-4.41,44652,89634.06,31049.13
2022-09-25,Midwest,Sparkling,Convenience,37628.39,20.53,79.99,0.8213,45.38,81.65,85.61,2.93,28008,60541.52,19190.25
2022-09-25,Northeast,Juice,Convenience,42323.96,30.63,75.41,0.8213,45.57,76.8,84.45,3.28,40369,87558.61,23245.01
2022-10-02,Northeast,Energy,Foodservice,28379.47,32.19,62.72,0.82,74.9,74.89,96.46,1.26,45311,96352.51,21549.73
2022-10-02,Midwest,Sparkling,Dollar,26432.03,13.98,86.43,0.82,34.74,82.63,98.62,-1.72,48971,101074.34,36350.72
2022-10-02,Southeast,Juice,Grocery,34085.05,24.32,62.68,0.82,50.53,96.25,89.39,6.08,34460,76765.64,23818.45
2022-10-02,West,Still,Convenience,82304.52,12.19,65.44,0.82,47.63,80.51,86.82,2.44,39490,84954.61,29831.65
2022-10-02,Northeast,Still,Grocery,35351.94,21.78,83.13,0.82,52.23,87.57,90.35,4.21,48997,107229.49,33269.08
2022-10-02,Northeast,Still,Foodservice,23781.18,22.05,59.86,0.82,93.5,87.86,100.0,9.23,20846,47815.15,12598.92
2022-10-02,Northeast,Still,Foodservice,65069.31,7.64,80.75,0.82,49.87,80.13,82.33,1.9,35577,76133.73,28085.86
2022-10-02,Southwest,Energy,Convenience,41022.08,0.0,74.63,0.82,64.75,81.31,85.53,-1.82,54679,112738.81,43787.48
2022-10-02,Southeast,Still,Grocery,40277.18,24.23,63.95,0.82,47.16,79.25,92.82,5.19,32108,70926.05,20959.06
2022-10-02,Northeast,Sparkling,Grocery,14966.55,14.68,86.46,0.82,43.59,77.91,95.72,5.15,38698,85452.41,29175.25
2022-10-02,Southeast,Still,Convenience,33359.77,17.49,63.87,0.82,25.1,100.0,96.24,4.77,31953,70302.76,26274.12
2022-10-02,Southwest,Energy,Convenience,61381.82,11.24,75.65,0.82,75.56,86.28,94.78,1.12,51006,108312.34,35832.86
2022-10-02,Southeast,Juice,Club,18526.41,28.89,76.53,0.82,76.93,86.69,85.06,-1.31,27446,56879.28,14193.96
2022-10-02,Midwest,Juice,Convenience,43998.63,11.66,71.07,0.82,60.54,81.33,87.09,-2.53,31170,63801.93,21697.73
2022-10-02,Midwest,Energy,Club,19059.03,32.49,59.83,0.82,57.62,69.75,91.1,6.26,45484,101498.67,23931.43
2022-10-02,West,Still,Club,30448.23,36.62,55.63,0.82,50.71,87.67,88.44,4.24,51138,111943.73,27382.51
2022-10-02,West,Energy,Foodservice,16300.25,12.33,69.79,0.82,36.56,72.95,81.43,4.44,56535,123992.41,43945.06
2022-10-02,Midwest,Sparkling,Convenience,47671.15,30.56,46.65,0.82,41.83,75.04,86.66,3.77,36145,78765.99,21107.66
2022-10-02,West,Still,Dollar,32630.76,26.76,65.76,0.82,24.27,85.19,71.33,4.98,42688,94109.96,29745.48
2022-10-02,Southeast,Still,Dollar,19667.94,15.65,60.46,0.82,35.81,89.97,98.02,-0.54,35553,74260.03,26662.05
2022-10-02,Midwest,Energy,Dollar,28087.51,13.64,59.36,0.82,30.61,69.59,90.26,-1.07,45986,95534.64,33564.2
2022-10-02,Northeast,Still,Club,27141.94,20.58,53.24,0.82,36.19,68.36,91.22,-3.66,30720,62148.3,19403.15
2022-10-02,Southeast,Tea,Grocery,14687.24,23.88,76.79,0.82,40.56,76.49,79.58,1.19,40906,86928.25,26196.74
2022-10-02,Southeast,Juice,Club,26381.36,10.04,74.12,0.82,68.68,97.64,96.12,2.77,42591,91922.36,32772.03
2022-10-02,Northeast,Sparkling,Club,18974.49,25.45,87.26,0.82,20.71,68.74,92.43,4.4,46904,102835.86,31640.49
2022-10-02,West,Energy,Grocery,62001.83,21.23,76.85,0.82,65.82,80.7,97.32,-2.39,59276,121510.63,35243.3
2022-10-02,Southwest,Still,Foodservice,19545.43,8.51,87.52,0.82,36.22,70.46,98.16,2.53,37899,81603.33,30140.2
2022-10-02,Midwest,Tea,Dollar,46848.11,13.11,65.71,0.82,17.07,81.79,91.18,3.04,25711,55633.0,21269.23
2022-10-02,Southeast,Energy,Convenience,29737.54,10.59,69.3,0.82,41.0,77.4,91.78,-6.64,58073,113852.1,41248.01
2022-10-02,Northeast,Energy,Dollar,69585.99,16.31,69.85,0.82,70.72,69.58,88.46,0.3,49264,103768.26,30571.18
2022-10-02,Southwest,Tea,Convenience,18687.01,20.96,75.05,0.82,60.39,75.05,92.36,3.51,27935,60721.42,17672.03
2022-10-02,Southeast,Still,Foodservice,45939.39,29.96,47.91,0.82,69.76,77.35,93.81,-3.24,37009,75201.23,18217.47
2022-10-02,Southeast,Still,Foodservice,36940.02,18.27,50.15,0.82,49.43,82.71,85.0,-6.4,40817,80232.35,25990.39
2022-10-02,Southeast,Still,Dollar,100539.98,17.87,78.24,0.82,45.81,82.54,87.89,-1.72,33974,70119.64,23111.18
2022-10-02,Northeast,Tea,Convenience,25185.29,21.44,59.22,0.82,12.68,72.97,89.39,-0.44,33541,70127.42,23810.88
2022-10-02,Midwest,Energy,Foodservice,17135.35,26.0,87.27,0.82,74.46,91.3,94.48,-6.58,40850,80141.06,21681.77
2022-10-02,Southwest,Sparkling,Foodservice,71661.21,24.69,67.39,0.82,82.3,83.07,83.83,2.38,35285,75862.9,19618.82
2022-10-02,Midwest,Energy,Grocery,81101.64,22.5,53.77,0.82,70.16,79.09,83.75,2.58,55450,119454.89,33164.13
2022-10-02,Southwest,Sparkling,Grocery,45577.58,9.85,62.29,0.82,29.53,89.21,98.41,-1.1,36803,76437.61,29928.95
2022-10-02,West,Energy,Club,22839.74,19.45,73.12,0.82,45.39,83.89,94.88,-2.93,37316,76064.47,24674.23
2022-10-02,Southwest,Still,Dollar,31238.16,20.85,59.69,0.82,44.08,95.58,89.99,-0.89,42788,89055.59,29608.59
2022-10-02,West,Energy,Grocery,14763.29,20.98,55.99,0.82,73.29,85.07,93.66,-7.88,35246,68184.06,19618.57
2022-10-02,West,Tea,Grocery,35050.79,11.93,65.51,0.82,54.59,74.66,86.37,1.92,41079,87920.96,29725.69
2022-10-02,Midwest,Tea,Dollar,12910.2,8.88,67.73,0.82,28.12,76.67,100.0,7.58,36233,81855.72,31397.25
2022-10-02,Southeast,Tea,Convenience,59612.23,0.0,74.64,0.82,69.68,81.03,81.94,12.4,33644,79417.43,30386.51
2022-10-02,Midwest,Sparkling,Dollar,33039.23,15.44,42.93,0.82,47.23,66.73,92.28,-0.67,37390,77995.4,25074.83
2022-10-02,West,Juice,Club,12393.09,13.88,56.87,0.82,28.35,91.71,80.1,3.67,27059,58910.45,22227.59
2022-10-02,Midwest,Tea,Foodservice,31864.49,22.7,82.28,0.82,36.21,100.0,94.35,1.5,29399,62662.15,21159.66
2022-10-02,West,Still,Club,16020.66,11.56,43.95,0.82,50.01,74.89,94.92,-5.99,34247,67607.59,23330.88
2022-10-02,Southwest,Energy,Dollar,28853.19,12.99,73.52,0.82,57.75,77.99,94.96,0.46,48195,101675.26,33903.77
2022-10-02,Southeast,Still,Foodservice,52711.62,11.81,69.22,0.82,29.61,95.31,90.42,1.91,48641,104099.91,40529.97
2022-10-02,Southwest,Energy,Dollar,27013.02,15.52,49.71,0.82,40.37,83.01,94.51,4.23,40170,87922.85,30494.92
2022-10-02,Northeast,Sparkling,Dollar,27759.75,9.54,81.06,0.82,5.77,88.04,92.42,8.35,42183,95979.18,40124.22
2022-10-02,West,Still,Dollar,16311.24,25.11,69.93,0.82,43.59,86.49,93.46,-1.01,40581,84359.26,25607.73
2022-10-02,Southeast,Juice,Club,35779.18,5.06,62.56,0.82,52.3,83.83,94.1,6.06,25339,56436.69,21559.35
2022-10-02,West,Tea,Convenience,38421.35,17.71,83.47,0.82,76.03,91.08,98.44,4.09,22633,49474.35,15151.08
2022-10-02,Southeast,Still,Grocery,27693.54,25.13,80.4,0.82,43.62,79.38,96.39,-6.33,30401,59802.61,17671.35
2022-10-02,Midwest,Sparkling,Convenience,22200.54,18.6,83.96,0.82,30.53,82.01,94.2,1.17,40514,86079.21,29495.27
2022-10-02,Southwest,Energy,Club,32291.98,0.0,58.62,0.82,62.73,85.44,90.26,7.17,46471,104583.76,41334.81
2022-10-02,Southwest,Juice,Foodservice,21284.09,22.54,65.1,0.82,55.1,86.89,100.0,-0.46,31613,66080.44,20013.59
2022-10-02,Southeast,Sparkling,Grocery,39254.62,15.32,62.01,0.82,44.72,83.75,97.74,7.56,48641,109869.71,37764.54
2022-10-02,Northeast,Energy,Foodservice,45926.18,24.84,40.21,0.82,66.4,93.22,98.97,6.36,50125,111953.25,32117.68
2022-10-02,Northeast,Sparkling,Grocery,50462.11,19.54,70.65,0.82,63.71,92.19,77.93,7.86,46082,104379.67,32652.43
2022-10-02,Southwest,Juice,Grocery,23925.07,8.35,77.1,0.82,46.98,83.46,93.42,4.82,18447,40607.44,15130.11
2022-10-02,Southwest,Still,Grocery,28142.99,16.33,59.46,0.82,39.44,91.3,88.47,3.05,29770,64425.72,22766.18
2022-10-02,Midwest,Energy,Foodservice,38169.42,19.74,75.57,0.82,60.92,71.97,92.62,-0.94,49872,103746.52,30352.93
2022-10-02,Northeast,Tea,Convenience,42529.11,12.59,62.49,0.82,19.52,71.94,92.18,0.16,21991,46255.86,17162.23
2022-10-02,West,Juice,Convenience,48032.18,18.36,76.29,0.82,85.02,81.13,89.89,5.74,32229,71564.53,20198.85
2022-10-02,West,Tea,Club,38044.66,9.88,66.04,0.82,59.19,81.78,88.55,-2.09,29951,61584.63,21567.05
2022-10-02,Southeast,Still,Grocery,36257.13,0.0,86.69,0.82,75.31,76.28,99.95,7.99,45763,103782.3,38511.76
2022-10-02,Midwest,Still,Club,25058.96,11.31,72.25,0.82,64.38,92.48,87.79,-4.15,23224,46743.18,16351.6
2022-10-02,Midwest,Juice,Foodservice,26820.55,13.66,58.6,0.82,76.94,92.08,96.39,0.17,21111,44406.32,14419.7
2022-10-02,Midwest,Juice,Dollar,30154.31,21.45,33.85,0.82,62.39,79.94,85.14,-0.21,32878,68899.82,20118.75
2022-10-02,Southeast,Sparkling,Dollar,73013.95,25.64,84.68,0.82,62.99,98.24,85.12,4.48,57536,126239.76,36939.54
2022-10-02,Southwest,Tea,Dollar,22505.9,18.97,63.97,0.82,2.99,92.02,100.0,-1.78,35168,72541.08,27761.48
2022-10-02,Southwest,Sparkling,Club,60072.31,23.18,67.39,0.82,49.77,73.57,89.35,4.24,39297,86026.0,25039.84
2022-10-09,Southwest,Sparkling,Convenience,21903.65,11.9,82.14,0.8213,71.35,93.17,88.15,8.62,39896,91000.2,30954.28
2022-10-09,Southwest,Energy,Foodservice,30439.08,21.6,84.62,0.8213,49.58,81.08,83.88,-0.14,43268,90734.24,27838.44
2022-10-09,Southeast,Still,Dollar,31311.44,20.7,71.62,0.8213,47.06,81.49,99.22,6.54,40979,91681.19,28802.38
2022-10-09,West,Energy,Club,22997.66,30.82,72.32,0.8213,46.08,76.68,100.0,0.18,43856,92262.6,24348.64
2022-10-09,Southeast,Sparkling,Convenience,24368.47,21.66,55.16,0.8213,61.18,71.39,89.9,4.54,48930,107419.7,30389.63
2022-10-09,Southeast,Still,Foodservice,50551.47,18.47,77.16,0.8213,76.73,83.42,93.35,-4.64,43944,88005.25,25829.37
2022-10-09,West,Juice,Club,19218.77,1.07,76.26,0.8213,33.6,71.97,88.17,-5.16,30708,61159.07,24937.39
2022-10-09,Midwest,Juice,Club,18485.96,13.59,86.56,0.8213,29.43,78.04,93.26,1.55,27440,58515.17,21195.71
2022-10-09,Northeast,Energy,Convenience,98817.29,12.07,72.56,0.8213,60.34,86.84,91.24,0.31,47906,100910.83,34771.17
2022-10-09,Midwest,Sparkling,Convenience,33120.23,26.85,63.19,0.8213,61.63,88.78,87.37,-10.0,42942,81159.45,22572.7
2022-10-09,Northeast,Still,Club,23948.83,14.28,57.91,0.8213,68.98,81.35,94.02,3.42,35740,77622.63,24747.67
2022-10-09,Southwest,Juice,Dollar,40409.96,14.43,74.92,0.8213,47.75,91.13,91.14,0.23,33760,71060.22,25056.69
2022-10-09,West,Tea,Convenience,33312.42,29.4,85.28,0.8213,53.54,77.61,93.99,1.89,34412,73627.77,19371.22
2022-10-09,Southeast,Sparkling,Foodservice,22823.24,0.67,64.9,0.8213,59.66,77.59,89.72,4.03,47220,103160.68,39908.73
2022-10-09,Southwest,Sparkling,Club,23460.09,11.94,77.42,0.8213,60.5,92.46,94.28,3.46,49901,108412.78,38080.74
2022-10-09,Midwest,Energy,Convenience,33991.91,3.73,66.08,0.8213,95.48,78.75,84.47,10.09,37168,85931.31,28741.01
2022-10-09,Southwest,Sparkling,Dollar,23505.44,9.38,86.65,0.8213,60.32,81.22,82.68,4.09,39543,86439.05,30302.13
2022-10-09,Northeast,Tea,Dollar,52472.8,18.48,65.63,0.8213,45.99,79.59,90.97,-8.58,25718,49373.39,15964.59
2022-10-09,West,Sparkling,Grocery,20619.13,34.26,58.33,0.8213,80.95,75.34,97.65,1.27,41225,87673.91,18238.57
2022-10-09,Northeast,Tea,Convenience,33488.78,30.8,89.46,0.8213,63.83,73.59,92.78,-7.66,29413,57037.22,13738.72
2022-10-09,Southeast,Sparkling,Dollar,12590.92,37.8,95.67,0.8213,71.07,92.65,100.0,-4.58,45152,90476.63,20100.68
2022-10-09,Northeast,Still,Foodservice,19375.41,18.91,85.32,0.8213,59.73,82.46,87.71,2.39,34886,75008.96,23201.55
2022-10-09,Northeast,Tea,Club,36039.05,17.59,82.25,0.8213,58.31,67.66,97.39,-3.64,36891,74651.42,22427.8
2022-10-09,West,Sparkling,Club,22209.29,19.79,70.54,0.8213,45.57,69.27,86.99,-5.23,51686,102863.56,31516.14
